key,en,jp,ko,zh,cn
<!MissingKey:6544:What? Please wait! I am not yet prepared...!>,What? Please wait! I am not yet prepared...!,はっ…？お、おま、お待ちください！わたくしはまだ準備が…！,네? 잠시 기다려 주세요! 저는 아직 준비가..!,什麼？請等一下！我還沒有心理準備……！,什么？请等一下！我还没有心理准备……！
"<!MissingKey:6545:After all those explorations, I only managed to find one Anomaly...>","After all those explorations, I only managed to find one Anomaly...",何度も探索してきて、今回やっと一つ異変を見つけただけなのに…,"수많은 탐색에서, 이번 한번 이변을 찾아냈을 뿐인데..",探索了那麼多次，我也只是這一回找到了異變而已……,探索了那么多次，我也只是这一回找到了异变而已……
<!MissingKey:6546:*ding! ding!*>,*ding! ding!*,(ピロリン！ピロリン！),(띠링! 띠링!),（叮鈴！叮鈴！）,（叮铃！叮铃！）
"<!MissingKey:6547:Reina's like, a total mess every time she comes back from an exploration! Ahaha!>","Reina's like, a total mess every time she comes back from an exploration! Ahaha!",怜奈ちゃん、探索行くたびにぐちょんぐちょんになって帰ってくるもんね。あっははは！,"레이나 짱, 탐색을 다녀올 때마다 엉망진창이 된다니까. 하하하!",怜奈每次探索回來都搞得亂七八糟的耶～ 啊哈哈！,怜奈每次探索回来都搞得乱七八糟的耶～ 啊哈哈！
"<!MissingKey:6548:Ahahaha! You sound like we're saying goodbye forever! We can just text once we're out, right? We all live close by, so I bet we'll get even closer than before!>","Ahahaha! You sound like we're saying goodbye forever! We can just text once we're out, right? We all live close by, so I bet we'll get even closer than before!",あははっ！なんかお別れする人みたいじゃん。外出たら、またすぐ連絡すればいいっしょ？住んでる場所も近いし、今よりもっと仲良くなれると思うんだけど？,"하하핫! 이별하는 사람처럼. 나가서 연락하면 되잖아 그치? 사는 곳도 가까우니까, 지금보다 더 친해질 거 같은데?",哈哈哈！搞得好像要訣別一樣。出去之後聯絡不就好了嘛，對吧？而且住的地方那麼近，感覺會比現在更熟呢！,哈哈哈！搞得好像要诀别一样。出去之后联络不就好了嘛，对吧？而且住的地方那么近，感觉会比现在更熟呢！
,,,,,
,,,,,
<!MissingKey:6551:Yes...! I-I promise to repay this kindness! I'll rescue you as soon as I possibly can!>,Yes...! I-I promise to repay this kindness! I'll rescue you as soon as I possibly can!,『はい！……こ……このご恩は必ず！わたしが責任をもってお返しいたします！一刻も早くお助けしますからね！』,'네!.. 제.. 제가 책임지고 은혜를 값도록 하겠습니다! 한시라도 빨리 구해드릴게요!',是的！……我……我一定會負責報答這份恩情的！會盡快去救你們的！,是的！ ……我……我一定会负责报答这份恩情的！会尽快去救你们的！
<!MissingKey:6552:...?>,...?,……？,..?,……？,……？
"<!MissingKey:6553:That's alright. Well then, I'll be going...>","That's alright. Well then, I'll be going...",大丈夫です、それじゃあ…,"괜찮습니다, 그럼 이만..",沒關係的，那我先走了……。,没关系的，那我先走了……。
,,,,,
<!MissingKey:6555:I'm... completely... drained...>,I'm... completely... drained...,た…体力が…尽きて…,여.. 여러 가지로 힘이.. 다해서.,各……各方面都耗盡了……,各……各方面都耗尽了……
<!MissingKey:6556:A... A bunny!>,A... A bunny!,う…ウサギだ！,토.. 토끼다!,兔……兔子！,兔……兔子！
<!MissingKey:6557:>,,,Smile,,
"<!MissingKey:6558:It got in my mouth... Ptoo, ptoo! Blehhh...>","It got in my mouth... Ptoo, ptoo! Blehhh...",口に入っちゃ…ぺっ、ぺっ…うえぇ…,"입에 드러가써.. 퉤, 퉤. 으에에..",進到嘴巴裡了啦……呸呸、嘔噁噁……,进到嘴巴里了啦……呸呸、呕恶恶……
<!MissingKey:6559:Your tail is wagging like crazy.>,Your tail is wagging like crazy.,すごく尻尾振ってるよ。,꼬리 엄청 흔들리고 있어.,尾巴搖得超厲害的耶。,尾巴摇得超厉害的耶。
,,,,,
,,,,,
"<!MissingKey:6562:Ooh, I can feel you twitching. Almost at your limit, hm? Let me... pick up the pace a little.>","Ooh, I can feel you twitching. Almost at your limit, hm? Let me... pick up the pace a little.",ピクピク震えてきたな…もう限界が近いか？じゃあ…ペースを上げてやろう。,움찔거리는 걸 보니 곧 한계구나? 슬슬.. 페이스를 올려 줄게.,看你抖成這樣，差不多到極限了吧？那我就……慢慢加快速度囉……？,看你抖成这样，差不多到极限了吧？那我就……慢慢加快速度啰……？
<!MissingKey:6563:But this train should be moving at high speed constantly...>,But this train should be moving at high speed constantly...,でも…この電車はずっと走り続けてるはずなのに…,하지만 이 전차는 계속 빠른 속도로 움직이고 있을 텐데..,可是這輛電車應該一直在高速行駛才對……,可是这辆电车应该一直在高速行驶才对……
<!MissingKey:6564:*Pah*... Haah... It's getting hard again... I was only cleaning you so carefully. Did that feel good?>,*Pah*... Haah... It's getting hard again... I was only cleaning you so carefully. Did that feel good?,ぷはっ…はぁ…ふふ…また大きくなってますね…丁寧にお掃除していただけなのに…ちゃんと、気持ちよくなっていただけましたか…？,푸하.. 하아.. 다시 커지고 있네요.. 정성스레 청소할 뿐이었는데. 기분 좋아지셨나요?,噗哈……哈啊……又變大了呢……明明只是用心地清理而已，舒服嗎？,噗哈……哈啊……又变大了呢……明明只是用心地清理而已，舒服吗？
"<!MissingKey:6565:M-me? ...Hehe, then I won't hold back.>","M-me? ...Hehe, then I won't hold back.",わ、私をですか？ …ふふっ、それじゃあ、お言葉に甘えますね。,"저, 저를요? ..후훗, 그럼 사양하지 않을게요.",我、我嗎？……呵呵，那我就不客氣了。,我、我吗？ ……呵呵，那我就不客气了。
<!MissingKey:6566:Haah... hah... M-my face feels like it is on fire. Just being seen like this...>,Haah... hah... M-my face feels like it is on fire. Just being seen like this...,はぁ…はぁ…お、お顔が燃えてしまいそうです…ただ見られているだけなのに…,"하아.. 하.. 어, 얼굴이 탈 거 같습니다. 보여지는 것만으로..",哈啊……哈……臉、臉要燒起來了。光是被看著就……,哈啊……哈……脸、脸要烧起来了。光是被看着就……
<!MissingKey:6567:...Kihit... Kee-hee-hee...! Pazuzu... So that was her name...>,...Kihit... Kee-hee-hee...! Pazuzu... So that was her name...,…きひッ…きひひッ…！パズズ…そういうことだったのか…,..키힛.. 키히힛..! 파주주.. 그런 이름이었구나..,……嘻嘻……嘰嘻嘻……！帕祖祖……原來叫這個名字啊……,……嘻嘻……叽嘻嘻……！帕祖祖……原来叫这个名字啊……
,,,,,
,,,,,
<!MissingKey:6570:Is this right...?>,Is this right...?,こんな感じでしょうか…？,이렇게 하면 될까요..?,這樣做可以嗎……？,这样做可以吗……？
<!MissingKey:6571:Good girl.>,Good girl.,いい子だ。,착하다.,乖孩子。,乖孩子。
"<!MissingKey:6572:Ahh. Right now, I can't resist anything you do.>","Ahh. Right now, I can't resist anything you do.",…今なら、何されても抵抗できないから。,"아아. 지금이라면, 무슨 짓을 하던 저항 못하니까.",而且現在的話，不管你做什麼我都沒辦法反抗呢。,而且现在的话，不管你做什么我都没办法反抗呢。
,,,,,
"<!MissingKey:6574:Feels like the inside is alive, doesn't it? Kee-hee-hee... Be grateful. A mere human getting to connect with Konial-sama.>","Feels like the inside is alive, doesn't it? Kee-hee-hee... Be grateful. A mere human getting to connect with Konial-sama.",まるで生き物みたいに動いてるだろ…？きひひっ……光栄に思えよ。人間如きがコニアル様と繋がってるんだ。,안쪽이 살아 움직이는 것 같지? 키히히.. 영광으로 알라고. 인간 따위가 코니알님과 연결되는 거 말이야.,唔嗯……裡面好像活過來了一樣對吧？嘻嘻嘻……給我感恩戴德吧。區區人類竟然能跟柯尼亞爾大人連接在一起……！,唔嗯……里面好像活过来了一样对吧？嘻嘻嘻……给我感恩戴德吧。区区人类竟然能跟柯尼亚尔大人连接在一起……！
<!MissingKey:6575:A smile crossed Konial's lips.>,A smile crossed Konial's lips.,やがてコニアルは微笑んだ。,이내 코니알은 미소를 짓는다.,隨即，柯尼亞爾露出了笑容。,随即，柯尼亚尔露出了笑容。
<!MissingKey:6576:Ever heard of give and take?! This is why humans are...>,Ever heard of give and take?! This is why humans are...,ギブアンドテイクを知らないのか！これだから人間ってやつは…,기브 앤 테이크 몰라?! 이래서 인간이란..,不懂什麼叫互利嗎？！人類就是這樣……,不懂什么叫互利吗？ ！人类就是这样……
,,,,,
,,,,,
<!MissingKey:6579:...!>,...!,…！,..!,……！,……！
"<!MissingKey:6580:This isn't a lie... ""There's not even the slightest possibility."" As for why... you'll find out soon enough.>","This isn't a lie... ""There's not even the slightest possibility."" As for why... you'll find out soon enough.",これは嘘じゃない…『一片の可能性すらない』。なぜかは…そのうちわかるさ。,이건 거짓말이 아니야.. '단 일말의 가능성도 없어' 왜인지는.. 머지않아 확인할 수 있을거야.,這不是謊話……「連一絲一毫的可能性都沒有」。原因嘛……你很快就會知道了。,这不是谎话……「连一丝一毫的可能性都没有」。原因嘛……你很快就会知道了。
"<!MissingKey:6581:That too, but...>","That too, but...",それもあるけど…,그것도 있지만..,那也有啦……,那也有啦……
