key,jp,ko,vi
<!MissingKey:6462:俺の体が、プロセスに、追いつかない…>,俺の体が、プロセスに、追いつかない…,내 몸이 프로세스를 따라가지 못하겠어..,俺の体が、プロセスに、追いつかない…
<!MissingKey:6463:はぁ…舞、ちょっと待て。>,はぁ…舞、ちょっと待て。,"하아.. 마이, 잠깐.",はぁ…舞、ちょっと待て。
<!MissingKey:6464:うぐっ…！うっ…うっ…>,うぐっ…！うっ…うっ…,우웁..! 웃.. 읏..,うぐっ…！うっ…うっ…
<!MissingKey:6465:私は、ただ、これからも、私たち三人で、一緒にいたいだけです。>,私は、ただ、これからも、私たち三人で、一緒にいたいだけです。,"저는 단지 앞으로도, 저희 셋이서 같이 있고 싶을 뿐이에요.",私は、ただ、これからも、私たち三人で、一緒にいたいだけです。
,,,
<!MissingKey:6467:…あなたの息が、触れています…>,…あなたの息が、触れています…,..당신의 숨이 닿고 있어요..,…あなたの息が、触れています…
<!MissingKey:6468:今より、「速く移動する方法」は、あるでしょうか？>,今より、「速く移動する方法」は、あるでしょうか？,지금보다 '빠르게 이동할 방법'이 있을까요?,今より、「速く移動する方法」は、あるでしょうか？
,,,
<!MissingKey:6470:...>,...,...,...
<!MissingKey:6471:そこから少し進んだ後には、舞さんが子供の頃に見ていた雑誌など…相変わらず古い品物ですが、比較的に時間が経った後の品物でした。>,そこから少し進んだ後には、舞さんが子供の頃に見ていた雑誌など…相変わらず古い品物ですが、比較的に時間が経った後の品物でした。,거기서 조금 전진한 뒤에는 마이 씨가 어렸을 때나 보던 잡지 등.. 여전히 옛날 물건이지만 비교적 시간이 지난 후의 물품이었죠.,そこから少し進んだ後には、舞さんが子供の頃に見ていた雑誌など…相変わらず古い品物ですが、比較的に時間が経った後の品物でした。
<!MissingKey:6472:おもちゃ…なんかじゃ、ありません。>,おもちゃ…なんかじゃ、ありません。,장난감.. 따위가 아니에요.,おもちゃ…なんかじゃ、ありません。
<!MissingKey:6473:怜奈と舞に出会えて、幸運だった。>,怜奈と舞に出会えて、幸運だった。,레이나와 마이를 알게 돼서 행운이야.,怜奈と舞に出会えて、幸運だった。
<!MissingKey:6474:え？！俺を、何だと、思って…いるんだ！はぁ…はぁ…>,え？！俺を、何だと、思って…いるんだ！はぁ…はぁ…,뭐?! 날 뭘로 보는.. 거야! 하아..하아..,え？！俺を、何だと、思って…いるんだ！はぁ…はぁ…
<!MissingKey:6475:…俺たちは、これで、帰るよ。>,…俺たちは、これで、帰るよ。,..우리는 이만 돌아가 볼게.,…俺たちは、これで、帰るよ。
<!MissingKey:6476:…そうだ。あいつだった…やっと、分かったな。>,…そうだ。あいつだった…やっと、分かったな。,...그래. 그 녀석이었어.. 이제 알겠네.,…そうだ。あいつだった…やっと、分かったな。
"<!MissingKey:6477:[if {MetaProgression.has_read_event(""t_mai_camera"")} 自撮り(完了)/自撮り]>","[if {MetaProgression.has_read_event(""t_mai_camera"")} 自撮り(完了)/自撮り]","[if {MetaProgression.has_read_event(""t_mai_camera"")} 셀카(완료)/셀카]","[if {MetaProgression.has_read_event(""t_mai_camera"")} 自撮り(完了)/自撮り]"
<!MissingKey:6478:>,,Suprised,
<!MissingKey:6479:最後に、特別な終着点がない路線の場合、一般終着点へ到着します。>,最後に、特別な終着点がない路線の場合、一般終着点へ到着します。,"마지막으로, 특별한 종착점이 없는 노선의 경우 일반 종착점으로 도착합니다.",最後に、特別な終着点がない路線の場合、一般終着点へ到着します。
<!MissingKey:6480:…きゃあっ！>,…きゃあっ！,..꺄악!,…きゃあっ！
<!MissingKey:6481:何もありません。>,何もありません。,아무것도 없어요.,何もありません。
,,,
<!MissingKey:6483:あの…もう少し、しますか？全ての精液を、絞り出すまで。>,あの…もう少し、しますか？全ての精液を、絞り出すまで。,저기.. 좀 더 할까요? 모든 정액 짜낼 때까지.,あの…もう少し、しますか？全ての精液を、絞り出すまで。
<!MissingKey:6484:コニアル様にお仕えする中で集まったガラクタが、ついに一部屋を埋め尽くしてしまいまして…お怒りになり、すべて燃やしてしまわれました。>,コニアル様にお仕えする中で集まったガラクタが、ついに一部屋を埋め尽くしてしまいまして…お怒りになり、すべて燃やしてしまわれました。,코니알님의 시중을 들면서 모아진 잡동사니가 결국 방 하나를 가득 채워 버리자.. 역정을 내며 모두 불태워 버리셨습니다.,コニアル様にお仕えする中で集まったガラクタが、ついに一部屋を埋め尽くしてしまいまして…お怒りになり、すべて燃やしてしまわれました。
<!MissingKey:6485:この電車の中では、誰も、信じられないってこと。>,この電車の中では、誰も、信じられないってこと。,이 전차 안에선 누구도 믿을 수 없는 거.,この電車の中では、誰も、信じられないってこと。
<!MissingKey:6486:...>,...,...,...
<!MissingKey:6487:本気？たかが、猫耳で？何だよ、本当に…今まで、良く見せようと、悩んでたあたしは、何だったんだよ。>,本気？たかが、猫耳で？何だよ、本当に…今まで、良く見せようと、悩んでたあたしは、何だったんだよ。,진심? 겨우 고양이 귀로? 뭐야 정말.. 그동안 잘 보이려고 고민한 나는 뭐가 되는 거야.,本気？たかが、猫耳で？何だよ、本当に…今まで、良く見せようと、悩んでたあたしは、何だったんだよ。
<!MissingKey:6488:それに、さっき言ってたな？あの人間を見つけ出すって。悪いが、それは不可能だ。あいつらは、過去に逃げたからな。>,それに、さっき言ってたな？あの人間を見つけ出すって。悪いが、それは不可能だ。あいつらは、過去に逃げたからな。,그리고 아까 말했지? 저 인간 녀석을 찾아내겠다고. 미안하지만 그건 불가능해. 저 녀석들은 과거로 도망쳤거든.,それに、さっき言ってたな？あの人間を見つけ出すって。悪いが、それは不可能だ。あいつらは、過去に逃げたからな。
<!MissingKey:6489:全部、処分してからは、あいつが、俺を、面倒くさくすることは、なくなった。もう、陰湿ないじめから、解放されたと、思った。>,全部、処分してからは、あいつが、俺を、面倒くさくすることは、なくなった。もう、陰湿ないじめから、解放されたと、思った。,몽땅 처분해버린 이후로 그 녀석이 날 귀찮게 하는 일은 없었어. 이제 음습한 괴롭힘에서 해방됐다 생각했지.,全部、処分してからは、あいつが、俺を、面倒くさくすることは、なくなった。もう、陰湿ないじめから、解放されたと、思った。
<!MissingKey:6490:ううん…ちゅ…>,ううん…ちゅ…,으응.. 츄..,ううん…ちゅ…
<!MissingKey:6491:これが何か、分かるか？>,これが何か、分かるか？,이게 뭔지 알겠어?,これが何か、分かるか？
<!MissingKey:6492:その話が全て本当なら、この瞬間が、私たちの最期だなんて、信じられないだけです…>,その話が全て本当なら、この瞬間が、私たちの最期だなんて、信じられないだけです…,"그 말이 전부 사실이라면, 이 순간이 저희의 마지막이라는 게 믿기지 않을 뿐이에요..",その話が全て本当なら、この瞬間が、私たちの最期だなんて、信じられないだけです…
<!MissingKey:6493:…うちの会社は、個人の事情は、考慮してくれないんです。>,…うちの会社は、個人の事情は、考慮してくれないんです。,..저희 회사는 개인 사정은 고려해 주지 않아서.,…うちの会社は、個人の事情は、考慮してくれないんです。
<!MissingKey:6494:見ているだけで、力になるから。>,見ているだけで、力になるから。,보고있는 것만으로 힘이 되니까.,見ているだけで、力になるから。
,,,
,,,
